-1.570796327,2.00E-16
-1.580480178,-0.031613819
-1.589523859,-0.063614886
-1.597915758,-0.095990161
-1.605644527,-0.128726296
-1.612699096,-0.161809635
-1.619068677,-0.195226228
-1.624742769,-0.22896183
-1.629711173,-0.26300191
-1.633963991,-0.297331658
-1.637491638,-0.331935988
-1.640284848,-0.366799549
-1.64233468,-0.401906728
-1.643632525,-0.437241658
-1.644170114,-0.472788228
-1.643939521,-0.508530086
-1.642933175,-0.544450648
-1.641143859,-0.580533105
-1.638564721,-0.616760434
-1.635189279,-0.6531154
-1.631011425,-0.68958057
-1.626025431,-0.726138317
-1.620225955,-0.762770829
-1.613608046,-0.79946012
-1.606167148,-0.836188035
-1.597899105,-0.87293626
-1.588800166,-0.909686331
-1.57886699,-0.946419645
-1.568096647,-0.983117464
-1.556486626,-1.019760929
-1.544034837,-1.056331065
-1.530739612,-1.092808796
-1.516599713,-1.129174947
-1.501614332,-1.16541026
-1.485783095,-1.201495401
-1.469106064,-1.237410967
-1.45158374,-1.273137503
-1.433217066,-1.308655502
-1.414007427,-1.343945425
-1.393956654,-1.378987702
-1.373067024,-1.413762749
-1.351341261,-1.448250974
-1.328782542,-1.482432788
-1.30539449,-1.516288616
-1.28118118,-1.549798907
-1.256147141,-1.582944142
-1.230297349,-1.615704848
-1.203637235,-1.648061605
-1.176172681,-1.679995059
-1.147910018,-1.711485931
-1.11885603,-1.742515024
-1.089017949,-1.773063242
-1.058403454,-1.803111591
-1.027020674,-1.832641193
-0.99487818,-1.861633299
-0.961984988,-1.890069296
-0.928350556,-1.917930716
-0.89398478,-1.945199251
-0.858897993,-1.971856759
-0.823100961,-1.997885275
-0.786604882,-2.023267024
-0.749421381,-2.047984427
-0.711562507,-2.072020112
-0.673040729,-2.095356927
-0.633868932,-2.117977945
-0.594060416,-2.139866479
-0.553628886,-2.161006087
-0.512588451,-2.181380585
-0.470953621,-2.200974055
-0.428739295,-2.219770855
-0.385960764,-2.237755627
-0.3426337,-2.254913309
-0.298774153,-2.271229142
-0.254398543,-2.28668868
-0.209523657,-2.301277797
-0.164166638,-2.314982701
-0.118344983,-2.327789935
-0.072076534,-2.339686393
-0.025379472,-2.350659323
0.021727691,-2.360696339
0.06922612,-2.369785426
0.117096663,-2.377914952
0.165319857,-2.385073672
0.213875942,-2.391250736
0.262744862,-2.396435701
0.311906279,-2.400618531
0.361339576,-2.403789611
0.411023872,-2.405939751
0.460938026,-2.407060193
0.511060646,-2.407142617
0.561370101,-2.406179149
0.611844529,-2.404162367
0.662461844,-2.401085306
0.713199752,-2.396941464
0.764035752,-2.39172481
0.814947153,-2.385429785
0.86591108,-2.378051313
0.916904488,-2.369584802
0.967904168,-2.360026149
1.018886759,-2.349371746
1.069828759,-2.337618485
1.120706537,-2.32476376
1.17149634,-2.310805473
1.222174308,-2.295742036
1.272716482,-2.279572376
1.323098817,-2.262295937
1.37329719,-2.243912686
1.423287416,-2.22442311
1.473045256,-2.203828224
1.522546428,-2.182129571
1.571766622,-2.159329226
1.620681508,-2.135429792
1.669266747,-2.11043441
1.717498007,-2.084346755
1.765350972,-2.057171036
1.812801351,-2.028912002
1.859824897,-1.999574938
1.90639741,-1.969165666
1.952494757,-1.937690547
1.998092877,-1.90515648
2.043167798,-1.8715709
2.087695647,-1.836941778
2.13165266,-1.801277623
2.175015198,-1.764587474
2.217759753,-1.726880907
2.259862968,-1.688168026
2.30130164,-1.648459464
2.34205274,-1.607766381
2.382093417,-1.56610046
2.421401015,-1.523473907
2.459953086,-1.479899445
2.497727394,-1.435390309
2.534701937,-1.389960249
2.570854949,-1.34362352
2.606164917,-1.296394879
2.640610592,-1.248289584
2.674170998,-1.199323385
2.706825446,-1.149512522
2.738553544,-1.098873718
2.769335207,-1.047424174
2.799150669,-0.995181566
2.827980494,-0.942164035
